user_id,role_id_fk,username,password_hash,email
13009,2,msutton,orange@86,msutton@gmail.com
13010,2,sbuck,orange!36,sbuck@gmail.com
13011,2,lreed,apple#17,lreed@gmail.com
13012,2,jdunn,apple$71,jdunn@gmail.com
13013,2,kjohnson,mango$40,kjohnson@gmail.com
13014,2,bbailey,mango!27,bbailey@gmail.com
13015,2,amartinez,apple$15,amartinez@gmail.com
13016,2,djenkins,berry@24,djenkins@gmail.com
13017,2,hrodriguez,banana!93,hrodriguez@gmail.com
13018,2,afields,orange!32,afields@gmail.com
13019,2,amontoya,grape#62,amontoya@gmail.com
13020,2,crivera,orange#47,crivera@gmail.com
13021,2,sreilly,apple@14,sreilly@gmail.com
13022,2,rroberson,cherry$93,rroberson@gmail.com
13023,2,lsummers,orange$11,lsummers@gmail.com
13024,2,pcrawford,berry#37,pcrawford@gmail.com
13025,2,tperry,banana$29,tperry@gmail.com
13026,2,clawson,berry$95,clawson@gmail.com
13027,2,jchambers,peach&17,jchambers@gmail.com
13028,2,lhughes,apple@36,lhughes@gmail.com
13029,2,mpalmer,apple$72,mpalmer@gmail.com
13030,2,sfuentes,berry!60,sfuentes@gmail.com
13031,2,mlong,orange@29,mlong@gmail.com
13032,2,rhays,orange$77,rhays@gmail.com
13033,2,tburch,mango#62,tburch@gmail.com
13034,2,mpark,banana&44,mpark@gmail.com
13035,2,bhernandez,mango$28,bhernandez@gmail.com
13036,2,ecobb,banana#96,ecobb@gmail.com
13037,2,bwebb,grape#59,bwebb@gmail.com
13038,2,vwhite,berry@65,vwhite@gmail.com
13039,2,sparker,mango@78,sparker@gmail.com
13040,2,rterry,banana$36,rterry@gmail.com
13041,2,swallace,apple#31,swallace@gmail.com
13042,2,aparker,orange$70,aparker@gmail.com
13043,2,vlin,orange&84,vlin@gmail.com
13044,2,kflores,mango!20,kflores@gmail.com
13045,2,mmorris,berry@25,mmorris@gmail.com
13046,2,khampton,grape@80,khampton@gmail.com
13047,2,jwhitney,peach&85,jwhitney@gmail.com
13048,2,psandoval,cherry!32,psandoval@gmail.com
13049,2,srodriguez,apple@19,srodriguez@gmail.com
13050,2,pthompson,cherry#91,pthompson@gmail.com
13051,2,ocole,berry&63,ocole@gmail.com
13052,2,tburch,banana@67,tburch@gmail.com
13053,2,cstanley,grape&48,cstanley@gmail.com
13054,2,slyons,apple#60,slyons@gmail.com
13055,2,agentry,banana@90,agentry@gmail.com
13056,2,tcooper,orange!62,tcooper@gmail.com
13057,2,bliu,apple$55,bliu@gmail.com
13058,2,amiles,grape#98,amiles@gmail.com
13059,2,gdavis,banana#95,gdavis@gmail.com
13060,2,aortiz,peach!62,aortiz@gmail.com
13061,2,eeverett,cherry&39,eeverett@gmail.com
13062,2,bgarcia,grape$64,bgarcia@gmail.com
13063,2,mcunningham,peach#83,mcunningham@gmail.com
13064,2,ecollins,peach&40,ecollins@gmail.com
13065,2,nturner,grape!51,nturner@gmail.com
13066,2,bwalker,peach!12,bwalker@gmail.com
13067,2,nreyes,orange#59,nreyes@gmail.com
13068,2,criley,peach@65,criley@gmail.com
13069,2,jhardy,cherry#22,jhardy@gmail.com
13070,2,mnichols,mango@37,mnichols@gmail.com
13071,2,ttorres,cherry@29,ttorres@gmail.com
13072,2,shughes,peach&95,shughes@gmail.com
13073,2,rdavis,peach@28,rdavis@gmail.com
13074,2,jstrong,peach&70,jstrong@gmail.com
13075,2,mdennis,grape&16,mdennis@gmail.com
13076,2,swilson,cherry#57,swilson@gmail.com
13077,2,shampton,apple@46,shampton@gmail.com
13078,2,sfisher,peach#50,sfisher@gmail.com
13079,2,rtorres,banana&95,rtorres@gmail.com
13080,2,kholder,banana$51,kholder@gmail.com
13081,2,ahunter,grape$60,ahunter@gmail.com
13082,2,rpearson,cherry#14,rpearson@gmail.com
13083,2,mneal,peach#58,mneal@gmail.com
13084,2,jmonroe,banana&49,jmonroe@gmail.com
13085,2,tpearson,apple&35,tpearson@gmail.com
13086,2,mdean,apple@28,mdean@gmail.com
13087,2,earcher,peach!32,earcher@gmail.com
13088,2,jkelly,grape@96,jkelly@gmail.com
13089,2,adowns,banana$70,adowns@gmail.com
13090,2,cpadilla,apple#83,cpadilla@gmail.com
13091,2,lkeith,berry@59,lkeith@gmail.com
13092,2,anewman,mango!49,anewman@gmail.com
13093,2,mrice,cherry$35,mrice@gmail.com
13094,2,mmontoya,peach&15,mmontoya@gmail.com
13095,2,jwilson,grape#38,jwilson@gmail.com
13096,2,lrobinson,peach@16,lrobinson@gmail.com
13097,2,choward,apple&30,choward@gmail.com
13098,2,sfisher,banana$50,sfisher@gmail.com
13099,2,awoods,grape!98,awoods@gmail.com
13100,2,drogers,banana$42,drogers@gmail.com
13101,2,gsolomon,peach#55,gsolomon@gmail.com
13102,2,ijohnson,peach!66,ijohnson@gmail.com
13103,2,janderson,grape!23,janderson@gmail.com
13104,2,sdavidson,banana$60,sdavidson@gmail.com
13105,2,cbenson,grape#44,cbenson@gmail.com
13106,2,ljackson,grape#91,ljackson@gmail.com
13107,2,lwashington,peach@37,lwashington@gmail.com
13108,2,kgreen,orange!22,kgreen@gmail.com
13109,2,mhernandez,peach&67,mhernandez@gmail.com
13110,2,abell,orange$29,abell@gmail.com
13111,2,dbender,cherry#78,dbender@gmail.com
13112,2,rwolfe,berry@13,rwolfe@gmail.com
13113,2,lbarrera,grape&76,lbarrera@gmail.com
13114,2,jrobbins,apple@89,jrobbins@gmail.com
13115,2,smunoz,berry@86,smunoz@gmail.com
13116,2,gwalker,grape$43,gwalker@gmail.com
13117,2,bdavis,peach#84,bdavis@gmail.com
13118,2,jmelendez,grape#86,jmelendez@gmail.com
13119,2,kcontreras,mango$94,kcontreras@gmail.com
13120,2,abentley,berry$57,abentley@gmail.com
13121,2,kallen,orange@99,kallen@gmail.com
13122,2,dmedina,mango!12,dmedina@gmail.com
13123,2,cconway,berry&37,cconway@gmail.com
13124,2,jlove,grape@54,jlove@gmail.com
13125,2,mbaxter,berry&58,mbaxter@gmail.com
13126,2,kbaker,banana&94,kbaker@gmail.com
13127,2,tperkins,mango@94,tperkins@gmail.com
13128,2,ccannon,apple&67,ccannon@gmail.com
13129,2,bstephens,peach&26,bstephens@gmail.com
13130,2,glynch,peach#64,glynch@gmail.com
13131,2,ptorres,banana&16,ptorres@gmail.com
13132,2,ecarroll,peach@78,ecarroll@gmail.com
13133,2,lelliott,grape!11,lelliott@gmail.com
13134,2,dmunoz,orange#45,dmunoz@gmail.com
13135,2,dtran,berry&20,dtran@gmail.com
13136,2,tmitchell,mango!95,tmitchell@gmail.com
13137,2,agraham,apple&19,agraham@gmail.com
13138,2,slove,berry@37,slove@gmail.com
13139,2,jhudson,mango$30,jhudson@gmail.com
13140,2,dwilliams,apple#98,dwilliams@gmail.com
13141,2,nhobbs,berry!49,nhobbs@gmail.com
13142,2,lweber,cherry#20,lweber@gmail.com
13143,2,darmstrong,cherry#26,darmstrong@gmail.com
13144,2,jramsey,mango&35,jramsey@gmail.com
13145,2,mgibson,cherry$28,mgibson@gmail.com
13146,2,tweiss,peach$55,tweiss@gmail.com
13147,2,gwilliams,banana$42,gwilliams@gmail.com
13148,2,knewman,cherry$58,knewman@gmail.com
13149,2,rjohnson,apple#92,rjohnson@gmail.com
13150,2,smatthews,grape$81,smatthews@gmail.com
13151,2,danderson,berry!31,danderson@gmail.com
13152,2,kjones,banana#88,kjones@gmail.com
13153,2,nbutler,mango#99,nbutler@gmail.com
13154,2,woneill,peach#77,woneill@gmail.com
13155,2,dwells,orange&46,dwells@gmail.com
13156,2,gschwartz,cherry@29,gschwartz@gmail.com
13157,2,jlivingston,cherry&47,jlivingston@gmail.com
13158,2,hkeith,mango!37,hkeith@gmail.com
13159,2,cbailey,cherry&62,cbailey@gmail.com
13160,2,dreeves,cherry&16,dreeves@gmail.com
13161,2,ccarter,cherry@26,ccarter@gmail.com
13162,2,khoward,peach$65,khoward@gmail.com
13163,2,alandry,grape#89,alandry@gmail.com
13164,2,afisher,mango$55,afisher@gmail.com
13165,2,lshelton,peach#46,lshelton@gmail.com
13166,2,dcamacho,berry#81,dcamacho@gmail.com
13167,2,dstevenson,apple!47,dstevenson@gmail.com
13168,2,bbailey,apple@26,bbailey@gmail.com
13169,2,spratt,cherry#81,spratt@gmail.com
13170,2,jmitchell,cherry!40,jmitchell@gmail.com
13171,2,zanderson,cherry!34,zanderson@gmail.com
13172,2,abrown,peach$46,abrown@gmail.com
13173,2,eharris,banana#45,eharris@gmail.com
13174,2,ghart,berry#98,ghart@gmail.com
13175,2,jdalton,orange@21,jdalton@gmail.com
13176,2,mpratt,berry&98,mpratt@gmail.com
13177,2,swilson,peach@72,swilson@gmail.com
13178,2,rthomas,orange!15,rthomas@gmail.com
13179,2,bcarpenter,orange&83,bcarpenter@gmail.com
13180,2,rmcdonald,mango#26,rmcdonald@gmail.com
13181,2,nfranklin,banana&63,nfranklin@gmail.com
13182,2,jpeters,banana!16,jpeters@gmail.com
13183,2,jmontgomery,mango&24,jmontgomery@gmail.com
13184,2,kmathis,cherry@15,kmathis@gmail.com
13185,2,jwalton,orange!63,jwalton@gmail.com
13186,2,mbranch,peach&79,mbranch@gmail.com
13187,2,rmay,mango@79,rmay@gmail.com
13188,2,trubio,orange@16,trubio@gmail.com
13189,2,amartinez,orange&73,amartinez@gmail.com
13190,2,ahernandez,mango&74,ahernandez@gmail.com
13191,2,crodgers,peach#91,crodgers@gmail.com
13192,2,kvargas,banana#11,kvargas@gmail.com
13193,2,rcervantes,berry$51,rcervantes@gmail.com
13194,2,jsmith,berry&88,jsmith@gmail.com
13195,2,bmorton,mango&42,bmorton@gmail.com
13196,2,rhunt,peach&75,rhunt@gmail.com
13197,2,tlewis,mango$34,tlewis@gmail.com
13198,2,ajones,cherry!93,ajones@gmail.com
13199,2,jbass,banana$59,jbass@gmail.com
13200,2,sellison,grape@91,sellison@gmail.com
13201,2,nfrancis,grape&50,nfrancis@gmail.com
13202,2,czuniga,berry!88,czuniga@gmail.com
13203,2,rrogers,orange$38,rrogers@gmail.com
13204,2,mmeyer,cherry$60,mmeyer@gmail.com
13205,2,tdominguez,mango!79,tdominguez@gmail.com
13206,2,dhudson,cherry!80,dhudson@gmail.com
13207,2,jcoleman,peach@66,jcoleman@gmail.com
13208,2,jbarber,mango#13,jbarber@gmail.com
13209,2,cwatson,orange&41,cwatson@gmail.com
13210,2,jhall,mango&92,jhall@gmail.com
13211,2,dhaynes,orange&41,dhaynes@gmail.com
13212,2,lward,peach$91,lward@gmail.com
13213,2,jblack,cherry#35,jblack@gmail.com
13214,2,ssilva,mango@50,ssilva@gmail.com
13215,2,ryoung,peach#97,ryoung@gmail.com
13216,2,kpalmer,berry!36,kpalmer@gmail.com
13217,2,jskinner,cherry!91,jskinner@gmail.com
13218,2,patkins,berry&15,patkins@gmail.com
13219,2,sjensen,banana&83,sjensen@gmail.com
13220,2,tsavage,peach$46,tsavage@gmail.com
13221,2,hnelson,grape&31,hnelson@gmail.com
13222,2,abutler,peach!14,abutler@gmail.com
13223,2,ekramer,mango@33,ekramer@gmail.com
13224,2,pmercer,orange$46,pmercer@gmail.com
13225,2,cvazquez,berry@62,cvazquez@gmail.com
13226,2,dalexander,mango$38,dalexander@gmail.com
13227,2,aanderson,apple$54,aanderson@gmail.com
13228,2,athomas,apple#57,athomas@gmail.com
13229,2,apetersen,mango&76,apetersen@gmail.com
13230,2,hhill,mango@41,hhill@gmail.com
13231,2,jjones,cherry$24,jjones@gmail.com
13232,2,jparrish,mango@15,jparrish@gmail.com
13233,2,jrussell,orange!19,jrussell@gmail.com
13234,2,cjames,orange@16,cjames@gmail.com
13235,2,tclarke,grape@31,tclarke@gmail.com
13236,2,avasquez,grape!24,avasquez@gmail.com
13237,2,bwillis,orange&98,bwillis@gmail.com
13238,2,kkrause,berry@96,kkrause@gmail.com
13239,2,jbridges,peach&48,jbridges@gmail.com
13240,2,wmclaughlin,berry&82,wmclaughlin@gmail.com
13241,2,jhines,grape&59,jhines@gmail.com
13242,2,hlane,orange@35,hlane@gmail.com
13243,2,aallen,orange&98,aallen@gmail.com
13244,2,pmarshall,mango#55,pmarshall@gmail.com
13245,2,alee,banana&15,alee@gmail.com
13246,2,drobertson,berry!36,drobertson@gmail.com
13247,2,ahardin,peach&36,ahardin@gmail.com
13248,2,mschmidt,apple#60,mschmidt@gmail.com
13249,2,kchoi,berry#91,kchoi@gmail.com
13250,2,jchandler,apple!75,jchandler@gmail.com
13251,2,rspears,mango@84,rspears@gmail.com
13252,2,sjackson,grape#15,sjackson@gmail.com
13253,2,lbriggs,peach@85,lbriggs@gmail.com
13254,2,dtorres,mango!75,dtorres@gmail.com
13255,2,jhatfield,grape&95,jhatfield@gmail.com
13256,2,jmartin,grape!23,jmartin@gmail.com
13257,2,abecker,cherry&39,abecker@gmail.com
13258,2,avasquez,mango@56,avasquez@gmail.com
13259,2,aporter,banana&17,aporter@gmail.com
13260,2,nanderson,orange@60,nanderson@gmail.com
13261,2,vali,cherry#53,vali@gmail.com
13262,2,ljimenez,berry!77,ljimenez@gmail.com
13263,2,cgomez,orange!77,cgomez@gmail.com
13264,2,jkeith,peach@46,jkeith@gmail.com
13265,2,krodriguez,apple#23,krodriguez@gmail.com
13266,2,cbaxter,apple!21,cbaxter@gmail.com
13267,2,daguilar,peach#58,daguilar@gmail.com
13268,2,fhouston,orange&91,fhouston@gmail.com
13269,2,anewton,peach&24,anewton@gmail.com
13270,2,agarza,banana#67,agarza@gmail.com
13271,2,lbryan,cherry&83,lbryan@gmail.com
13272,2,bwood,apple#99,bwood@gmail.com
13273,2,srichardson,mango&77,srichardson@gmail.com
13274,2,rclark,berry$15,rclark@gmail.com
13275,2,csantiago,peach@82,csantiago@gmail.com
13276,2,lespinoza,cherry!40,lespinoza@gmail.com
13277,2,plee,grape$71,plee@gmail.com
13278,2,mewing,cherry@21,mewing@gmail.com
13279,2,asmith,apple$16,asmith@gmail.com
13280,2,zthomas,banana$11,zthomas@gmail.com
13281,2,chunter,peach&41,chunter@gmail.com
13282,2,cmckenzie,cherry@26,cmckenzie@gmail.com
13283,2,jcochran,grape&46,jcochran@gmail.com
13284,2,sjames,orange!67,sjames@gmail.com
13285,2,lbest,orange$21,lbest@gmail.com
13286,2,ejones,grape!33,ejones@gmail.com
13287,2,jmcclure,peach#71,jmcclure@gmail.com
13288,2,pkelley,mango@32,pkelley@gmail.com
13289,2,wbishop,apple@57,wbishop@gmail.com
13290,2,cfranco,cherry$83,cfranco@gmail.com
13291,2,mrodriguez,berry&86,mrodriguez@gmail.com
13292,2,cbrennan,banana#74,cbrennan@gmail.com
13293,2,rburgess,orange!29,rburgess@gmail.com
13294,2,ngreen,cherry$22,ngreen@gmail.com
13295,2,ebullock,banana&71,ebullock@gmail.com
13296,2,csmith,berry#24,csmith@gmail.com
13297,2,dsimmons,cherry#97,dsimmons@gmail.com
13298,2,ewebb,banana$36,ewebb@gmail.com
13299,2,jrobbins,berry!96,jrobbins@gmail.com
13300,2,ssanchez,cherry#59,ssanchez@gmail.com
13301,2,grobinson,apple!87,grobinson@gmail.com
13302,2,agray,apple@10,agray@gmail.com
13303,2,khughes,cherry&73,khughes@gmail.com
13304,2,vchang,banana@91,vchang@gmail.com
13305,2,edavis,cherry$49,edavis@gmail.com
13306,2,cthompson,peach#52,cthompson@gmail.com
13307,2,rbell,orange&70,rbell@gmail.com
13308,2,jtyler,grape&56,jtyler@gmail.com
13309,2,cchen,apple#90,cchen@gmail.com
13310,2,mharris,berry&38,mharris@gmail.com
13311,2,gsmith,apple!53,gsmith@gmail.com
13312,2,mgarza,peach@32,mgarza@gmail.com
13313,2,mlane,orange&50,mlane@gmail.com
13314,2,jmcdowell,peach!16,jmcdowell@gmail.com
13315,2,amcmahon,banana!57,amcmahon@gmail.com
13316,2,khanna,apple#35,khanna@gmail.com
13317,2,rmcintyre,berry#31,rmcintyre@gmail.com
13318,2,jmarshall,peach$25,jmarshall@gmail.com
13319,2,jmahoney,grape#79,jmahoney@gmail.com
13320,2,agomez,banana$13,agomez@gmail.com
13321,2,jgarrett,berry@40,jgarrett@gmail.com
13322,2,jmitchell,apple@26,jmitchell@gmail.com
13323,2,krusso,orange&28,krusso@gmail.com
13324,2,zsmith,peach&70,zsmith@gmail.com
13325,2,skelly,peach@71,skelly@gmail.com
13326,2,alandry,grape&34,alandry@gmail.com
13327,2,jmedina,banana@24,jmedina@gmail.com
13328,2,drodriguez,banana$67,drodriguez@gmail.com
13329,2,tmccoy,mango$24,tmccoy@gmail.com
13330,2,rjordan,banana&52,rjordan@gmail.com
13331,2,rbrown,peach$67,rbrown@gmail.com
13332,2,jford,apple#73,jford@gmail.com
13333,2,dcruz,cherry@43,dcruz@gmail.com
13334,2,mwalker,mango@30,mwalker@gmail.com
13335,2,ssolomon,grape$66,ssolomon@gmail.com
13336,2,czamora,orange@88,czamora@gmail.com
13337,2,pmartin,apple$70,pmartin@gmail.com
13338,2,rberry,apple!71,rberry@gmail.com
13339,2,kstevens,banana#41,kstevens@gmail.com
13340,2,cdiaz,orange&47,cdiaz@gmail.com
13341,2,manderson,orange&41,manderson@gmail.com
13342,2,mdonaldson,peach&92,mdonaldson@gmail.com
13343,2,jgraves,orange$25,jgraves@gmail.com
13344,2,astephens,peach#80,astephens@gmail.com
13345,2,cperez,peach&50,cperez@gmail.com
13346,2,tzavala,banana!14,tzavala@gmail.com
13347,2,mlynch,mango!25,mlynch@gmail.com
13348,2,jrice,grape#10,jrice@gmail.com
13349,2,jreeves,apple$43,jreeves@gmail.com
13350,2,mmcdonald,mango@95,mmcdonald@gmail.com
13351,2,nsantos,orange&63,nsantos@gmail.com
13352,2,srussell,mango!37,srussell@gmail.com
13353,2,cduncan,cherry#49,cduncan@gmail.com
13354,2,jmartin,grape$10,jmartin@gmail.com
13355,2,jreeves,orange!92,jreeves@gmail.com
13356,2,rkeith,mango$48,rkeith@gmail.com
13357,2,dlopez,orange#62,dlopez@gmail.com
13358,2,cwalton,apple@54,cwalton@gmail.com
13359,2,dhawkins,berry@93,dhawkins@gmail.com
13360,2,pfarmer,orange#77,pfarmer@gmail.com
13361,2,jyoung,orange#31,jyoung@gmail.com
13362,2,rfox,peach@42,rfox@gmail.com
13363,2,jmurray,mango@91,jmurray@gmail.com
13364,2,ajenkins,orange#43,ajenkins@gmail.com
13365,2,sgonzales,peach&94,sgonzales@gmail.com
13366,2,ajohnson,mango$86,ajohnson@gmail.com
13367,2,twalton,mango!76,twalton@gmail.com
13368,2,rreed,grape&68,rreed@gmail.com
13369,2,rcook,berry$62,rcook@gmail.com
13370,2,mbrewer,berry@62,mbrewer@gmail.com
13371,2,nsmall,banana!35,nsmall@gmail.com
13372,2,nbrooks,apple!80,nbrooks@gmail.com
13373,2,bhall,cherry!84,bhall@gmail.com
13374,2,mschmidt,peach@62,mschmidt@gmail.com
13375,2,thardin,peach&97,thardin@gmail.com
13376,2,aoconnor,peach&97,aoconnor@gmail.com
13377,2,nthompson,peach&23,nthompson@gmail.com
13378,2,tkey,grape#52,tkey@gmail.com
13379,2,mhoward,banana@40,mhoward@gmail.com
13380,2,rjackson,mango@57,rjackson@gmail.com
13381,2,slong,peach&74,slong@gmail.com
13382,2,dvazquez,mango#38,dvazquez@gmail.com
13383,2,tpowell,banana!42,tpowell@gmail.com
13384,2,ksilva,grape!68,ksilva@gmail.com
13385,2,tcombs,peach!81,tcombs@gmail.com
13386,2,mmills,banana#45,mmills@gmail.com
13387,2,aramirez,berry$15,aramirez@gmail.com
13388,2,cgonzalez,banana!65,cgonzalez@gmail.com
13389,2,cmiller,apple#34,cmiller@gmail.com
13390,2,sjohnson,mango!30,sjohnson@gmail.com
13391,2,mrichardson,mango&53,mrichardson@gmail.com
13392,2,wkane,mango@97,wkane@gmail.com
13393,2,clucas,cherry#98,clucas@gmail.com
13394,2,ssmith,apple#53,ssmith@gmail.com
13395,2,mjones,berry&88,mjones@gmail.com
13396,2,madams,berry@92,madams@gmail.com
13397,2,tstewart,berry!39,tstewart@gmail.com
13398,2,dperez,banana#12,dperez@gmail.com
13399,2,awatson,berry&20,awatson@gmail.com
13400,2,jrichardson,banana@82,jrichardson@gmail.com
13401,2,agonzales,banana@51,agonzales@gmail.com
13402,2,elynch,banana@38,elynch@gmail.com
13403,2,esampson,berry&79,esampson@gmail.com
13404,2,dking,apple#64,dking@gmail.com
13405,2,tfloyd,apple!81,tfloyd@gmail.com
13406,2,breeves,banana!20,breeves@gmail.com
13407,2,amccoy,peach@28,amccoy@gmail.com
13408,2,nward,peach$30,nward@gmail.com
13409,2,omiller,mango@95,omiller@gmail.com
13410,2,moneill,mango!72,moneill@gmail.com
13411,2,cmcclain,grape@15,cmcclain@gmail.com
13412,2,acardenas,grape@16,acardenas@gmail.com
13413,2,bbrown,apple&49,bbrown@gmail.com
13414,2,wblack,banana@40,wblack@gmail.com
13415,2,smiller,mango@10,smiller@gmail.com
13416,2,mmendez,apple$44,mmendez@gmail.com
13417,2,jbates,mango#19,jbates@gmail.com
13418,2,aharrison,berry#52,aharrison@gmail.com
13419,2,kpowell,mango#17,kpowell@gmail.com
13420,2,jrich,berry$44,jrich@gmail.com
13421,2,amclaughlin,berry$93,amclaughlin@gmail.com
13422,2,twilliams,mango@86,twilliams@gmail.com
13423,2,sgomez,apple$90,sgomez@gmail.com
13424,2,nmartinez,banana#76,nmartinez@gmail.com
13425,2,jaustin,apple&63,jaustin@gmail.com
13426,2,pwilliams,banana#85,pwilliams@gmail.com
13427,2,avilla,berry$16,avilla@gmail.com
13428,2,jpatterson,cherry#69,jpatterson@gmail.com
13429,2,abarker,berry$51,abarker@gmail.com
13430,2,badams,orange!64,badams@gmail.com
13431,2,jmiller,berry&83,jmiller@gmail.com
13432,2,janderson,grape#73,janderson@gmail.com
13433,2,tmendez,mango#60,tmendez@gmail.com
13434,2,rwoodard,peach!69,rwoodard@gmail.com
13435,2,sanderson,apple#21,sanderson@gmail.com
13436,2,tallen,orange&33,tallen@gmail.com
13437,2,achurch,banana#13,achurch@gmail.com
13438,2,dharris,mango!84,dharris@gmail.com
13439,2,cschmidt,apple$11,cschmidt@gmail.com
13440,2,gfranklin,mango#44,gfranklin@gmail.com
13441,2,vgriffith,grape$15,vgriffith@gmail.com
13442,2,tlarson,banana@31,tlarson@gmail.com
13443,2,cwelch,berry&37,cwelch@gmail.com
13444,2,kbowen,apple$91,kbowen@gmail.com
13445,2,wreed,berry@74,wreed@gmail.com
13446,2,ereed,banana#38,ereed@gmail.com
13447,2,wgomez,peach!60,wgomez@gmail.com
13448,2,alivingston,mango!83,alivingston@gmail.com
13449,2,acarpenter,peach#13,acarpenter@gmail.com
13450,2,dwelch,banana@99,dwelch@gmail.com
13451,2,kstuart,mango!52,kstuart@gmail.com
13452,2,lcook,peach#96,lcook@gmail.com
13453,2,cdavis,cherry!31,cdavis@gmail.com
13454,2,pbell,apple@73,pbell@gmail.com
13455,2,blara,banana@32,blara@gmail.com
13456,2,swhitehead,mango#77,swhitehead@gmail.com
13457,2,jeaton,cherry#59,jeaton@gmail.com
13458,2,mcollins,grape#96,mcollins@gmail.com
13459,2,rbowman,mango@44,rbowman@gmail.com
13460,2,jlopez,apple@43,jlopez@gmail.com
13461,2,twilliams,apple!83,twilliams@gmail.com
13462,2,eolson,apple$31,eolson@gmail.com
13463,2,jcervantes,peach$73,jcervantes@gmail.com
13464,2,pyork,grape$44,pyork@gmail.com
13465,2,ssavage,banana!61,ssavage@gmail.com
13466,2,balvarado,orange@64,balvarado@gmail.com
13467,2,nstone,cherry@51,nstone@gmail.com
13468,2,gjenkins,berry$99,gjenkins@gmail.com
13469,2,ljackson,peach@63,ljackson@gmail.com
13470,2,mharrison,banana!64,mharrison@gmail.com
13471,2,bbest,peach#22,bbest@gmail.com
13472,2,tmcintyre,cherry$79,tmcintyre@gmail.com
13473,2,peverett,orange#86,peverett@gmail.com
13474,2,tfrey,mango#95,tfrey@gmail.com
13475,2,mcruz,banana$14,mcruz@gmail.com
13476,2,mpetty,apple#73,mpetty@gmail.com
13477,2,ddixon,banana&81,ddixon@gmail.com
13478,2,rmendoza,mango&34,rmendoza@gmail.com
13479,2,charris,cherry!79,charris@gmail.com
13480,2,alewis,apple$53,alewis@gmail.com
13481,2,sduffy,banana$51,sduffy@gmail.com
13482,2,jmyers,apple!65,jmyers@gmail.com
13483,2,jsteele,apple$80,jsteele@gmail.com
13484,2,rjennings,cherry&23,rjennings@gmail.com
13485,2,lperez,grape@24,lperez@gmail.com
13486,2,ppope,mango!93,ppope@gmail.com
13487,2,dramos,apple&16,dramos@gmail.com
13488,2,jmartinez,banana&77,jmartinez@gmail.com
13489,2,jnavarro,mango@54,jnavarro@gmail.com
13490,2,mlisa,peach$75,mlisa@gmail.com
13491,2,rflores,banana#61,rflores@gmail.com
13492,2,kcannon,cherry#49,kcannon@gmail.com
13493,2,rroth,cherry$52,rroth@gmail.com
13494,2,ptaylor,banana$48,ptaylor@gmail.com
13495,2,jbrock,peach&11,jbrock@gmail.com
13496,2,pyang,berry#50,pyang@gmail.com
13497,2,cjennings,apple!20,cjennings@gmail.com
13498,2,bbernard,orange&29,bbernard@gmail.com
13499,2,agould,apple@37,agould@gmail.com
13500,2,rrussell,mango#80,rrussell@gmail.com
13501,2,tcastillo,mango&88,tcastillo@gmail.com
13502,2,wdouglas,orange$88,wdouglas@gmail.com
13503,2,rglover,apple#17,rglover@gmail.com
13504,2,iwhite,apple#21,iwhite@gmail.com
13505,2,bwagner,apple!40,bwagner@gmail.com
13506,2,dgolden,mango@25,dgolden@gmail.com
13507,2,showard,apple!77,showard@gmail.com
13508,2,tfinley,banana@86,tfinley@gmail.com
13509,2,afranco,orange#56,afranco@gmail.com
13510,2,rsanders,cherry!68,rsanders@gmail.com
13511,2,jjohnston,cherry&28,jjohnston@gmail.com
13512,2,dfisher,grape@98,dfisher@gmail.com
13513,2,rjenkins,orange$55,rjenkins@gmail.com
13514,2,sedwards,grape@41,sedwards@gmail.com
13515,2,mjill,orange&69,mjill@gmail.com
13516,2,kshannon,cherry&14,kshannon@gmail.com
13517,2,lschultz,grape!18,lschultz@gmail.com
13518,2,ecastillo,grape@69,ecastillo@gmail.com
13519,2,chenson,apple@99,chenson@gmail.com
13520,2,esanders,cherry$88,esanders@gmail.com
13521,2,wroberson,grape$15,wroberson@gmail.com
13522,2,mbates,banana#25,mbates@gmail.com
13523,2,crussell,banana@41,crussell@gmail.com
13524,2,cjohns,peach#65,cjohns@gmail.com
13525,2,rtaylor,grape$78,rtaylor@gmail.com
13526,2,bnewman,apple!57,bnewman@gmail.com
13527,2,aprince,banana!43,aprince@gmail.com
13528,2,vlarson,berry@26,vlarson@gmail.com
13529,2,cpage,berry!15,cpage@gmail.com
13530,2,cgrimes,banana$75,cgrimes@gmail.com
13531,2,iroberts,grape$22,iroberts@gmail.com
13532,2,mchapman,banana@52,mchapman@gmail.com
13533,2,jperry,banana#34,jperry@gmail.com
13534,2,gperez,cherry$90,gperez@gmail.com
13535,2,swinters,orange$11,swinters@gmail.com
13536,2,tlewis,grape!77,tlewis@gmail.com
13537,2,wbrown,banana$14,wbrown@gmail.com
13538,2,chall,mango$53,chall@gmail.com
13539,2,sjohnson,grape&25,sjohnson@gmail.com
13540,2,msaunders,grape$27,msaunders@gmail.com
13541,2,jalvarez,mango@52,jalvarez@gmail.com
13542,2,nbrown,cherry@29,nbrown@gmail.com
13543,2,nwarner,cherry&72,nwarner@gmail.com
13544,2,jwheeler,grape&86,jwheeler@gmail.com
13545,2,kwolf,grape$40,kwolf@gmail.com
13546,2,rgreen,orange#38,rgreen@gmail.com
13547,2,rcollins,mango#65,rcollins@gmail.com
13548,2,dmunoz,mango&70,dmunoz@gmail.com
